,Station,GTPName,DT,Year,Month,Day,Hour,TG,RSV_volume,RD_volume,RSV_Price,AVG_Price
7434,Рязанская ГРЭС                ,GRYAZGR1,2020-02-11 04:00:00,2020,2,11,4,0.0,0.0,24.573,0.0,1007.13513
7435,Псковская ГРЭС                ,GPSKOGR2,2020-02-11 05:00:00,2020,2,11,5,0.0,0.0,0.879,0.0,983.8753
7436,Псковская ГРЭС                ,GPSKOGR1,2020-02-11 06:00:00,2020,2,11,6,0.0,0.0,2.088,0.0,1217.2075
7437,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-11 07:00:00,2020,2,11,7,450.0,344.711,105.289,1598.49161,1598.4916
7438,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-11 08:00:00,2020,2,11,8,450.0,290.345,159.655,1666.99981,1666.9998
7439,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-11 09:00:00,2020,2,11,9,0.0,0.0,0.0,0.0,1698.0
7440,ГРЭС-24                       ,GMOSEN29,2020-02-11 10:00:00,2020,2,11,10,0.0,0.0,15.016,0.0,1631.9971
7441,Киришская ГРЭС                ,GKIRITES,2020-02-11 11:00:00,2020,2,11,11,200.0,173.219,26.781,1438.61788,1438.6179
7442,Киришская ГРЭС                ,GKIRGRES,2020-02-11 12:00:00,2020,2,11,12,0.0,0.0,0.0,0.0,1412.5398
7443,Киришская ГРЭС                ,GKIRGRE5,2020-02-11 13:00:00,2020,2,11,13,0.0,0.0,0.603,0.0,1468.613
7444,Киришская ГРЭС                ,GKIRGR02,2020-02-11 14:00:00,2020,2,11,14,795.0,704.734,90.266,1478.3542,1478.3542
7445,Грозненская ТЭС               ,GCHECHE2,2020-02-11 15:00:00,2020,2,11,15,173.4,167.232,6.168,1897.95512,1897.95507
7446,Грозненская ТЭС               ,GCHECHE1,2020-02-11 16:00:00,2020,2,11,16,173.4,167.363,6.037,1872.92472,1872.92468
7447,Адлерская ТЭС                 ,GADLERT2,2020-02-11 17:00:00,2020,2,11,17,184.0,152.768,31.232,1874.23911,1874.23908
7448,Адлерская ТЭС                 ,GADLERT1,2020-02-11 18:00:00,2020,2,11,18,92.0,71.16,20.84,1927.51855,1927.51859
7449,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-11 18:00:00,2020,2,11,18,136.0,106.619,29.381,793.05743,793.05743
7450,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-11 19:00:00,2020,2,11,19,310.0,243.029,66.971,789.60235,789.60235
7451,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-11 20:00:00,2020,2,11,20,0.0,0.0,39.019,0.0,1441.0792
7452,Череповецкая ГРЭС             ,GVOLOG10,2020-02-11 21:00:00,2020,2,11,21,418.5,274.814,143.686,1385.21531,1385.21529
7453,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-11 22:00:00,2020,2,11,22,1322.25,1151.389,170.861,877.3915,877.3915
7454,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-11 23:00:00,2020,2,11,23,674.976,582.875,92.101,870.71046,870.71041
7455,Троицкая ГРЭС                 ,GTROIGR4,2020-02-12 00:00:00,2020,2,12,0,0.0,0.0,8.295,0.0,943.1192
7456,Троицкая ГРЭС                 ,GTROIGR3,2020-02-12 01:00:00,2020,2,12,1,0.0,0.0,0.0,0.0,940.5426
7457,Троицкая ГРЭС                 ,GTROIGR1,2020-02-12 02:00:00,2020,2,12,2,35.0,35.0,0.0,936.05571,936.05571
7458,Серовская ГРЭС                ,GSVERD30,2020-02-12 03:00:00,2020,2,12,3,427.68,377.643,50.037,885.04694,885.04695
7459,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-12 04:00:00,2020,2,12,4,0.0,0.0,0.0,0.0,1097.6764
7460,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-12 05:00:00,2020,2,12,5,165.0,132.317,32.683,1247.50274,1180.44121
7461,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-12 06:00:00,2020,2,12,6,155.0,100.2,54.8,1472.98034,1420.336
7462,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-12 07:00:00,2020,2,12,7,280.0,162.713,117.287,1609.03437,1609.03439
7463,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-12 08:00:00,2020,2,12,8,280.0,179.285,100.715,1713.6973,1713.69729
7464,Рязанская ГРЭС                ,GRYAZGR4,2020-02-12 09:00:00,2020,2,12,9,180.0,86.43,93.57,1589.80875,1589.80872
7465,Рязанская ГРЭС                ,GRYAZGR3,2020-02-12 10:00:00,2020,2,12,10,330.0,313.708,16.292,1596.78261,1596.78261
7466,Рязанская ГРЭС                ,GRYAZGR2,2020-02-12 11:00:00,2020,2,12,11,0.0,0.0,0.0,0.0,1568.4232
7467,Рязанская ГРЭС                ,GRYAZGR1,2020-02-12 12:00:00,2020,2,12,12,0.0,0.0,0.0,0.0,1551.3425
7468,Псковская ГРЭС                ,GPSKOGR2,2020-02-12 13:00:00,2020,2,12,13,0.0,0.0,1.771,0.0,1531.2421
7469,Псковская ГРЭС                ,GPSKOGR1,2020-02-12 14:00:00,2020,2,12,14,0.0,0.0,1.769,0.0,1497.0221
7470,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-12 15:00:00,2020,2,12,15,458.057,373.826,84.231,1664.00015,1664.00005
7471,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-12 16:00:00,2020,2,12,16,450.0,290.345,159.655,1640.6278,1640.6278
7472,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-12 17:00:00,2020,2,12,17,0.0,0.0,0.0,0.0,1650.9989
7473,ГРЭС-24                       ,GMOSEN29,2020-02-12 18:00:00,2020,2,12,18,0.0,0.0,30.5,0.0,1598.853
7474,Киришская ГРЭС                ,GKIRITES,2020-02-12 19:00:00,2020,2,12,19,200.0,175.412,24.588,1361.48171,1361.4817
7475,Киришская ГРЭС                ,GKIRGRES,2020-02-12 20:00:00,2020,2,12,20,0.0,0.0,0.0,0.0,1357.8395
7476,Киришская ГРЭС                ,GKIRGRE5,2020-02-12 21:00:00,2020,2,12,21,0.0,0.0,1.214,0.0,1351.9525
7477,Киришская ГРЭС                ,GKIRGR02,2020-02-12 22:00:00,2020,2,12,22,732.065,696.806,35.259,1161.9999,1161.99906
7478,Грозненская ТЭС               ,GCHECHE2,2020-02-12 23:00:00,2020,2,12,23,81.0,75.815,5.185,1579.12484,1579.12481
7479,Грозненская ТЭС               ,GCHECHE1,2020-02-13 00:00:00,2020,2,13,0,79.0,76.642,2.358,1346.98925,1346.98924
7480,Адлерская ТЭС                 ,GADLERT2,2020-02-13 01:00:00,2020,2,13,1,184.0,171.713,12.287,1148.39529,1148.39533
7481,Адлерская ТЭС                 ,GADLERT1,2020-02-13 02:00:00,2020,2,13,2,56.0,38.97,17.03,1130.31332,1130.31321
7482,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-13 02:00:00,2020,2,13,2,136.0,55.749,80.251,771.86658,771.86662
7483,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-13 03:00:00,2020,2,13,3,310.0,126.57,183.43,775.60717,775.60719
7484,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-13 04:00:00,2020,2,13,4,0.0,0.0,7.531,0.0,924.6479
7485,Череповецкая ГРЭС             ,GVOLOG10,2020-02-13 05:00:00,2020,2,13,5,232.5,202.81,29.69,957.78349,955.01118
7486,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-13 06:00:00,2020,2,13,6,1322.25,969.197,353.053,879.66344,879.66344
7487,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-13 07:00:00,2020,2,13,7,827.75,606.733,221.017,959.05723,959.05724
7488,Троицкая ГРЭС                 ,GTROIGR4,2020-02-13 08:00:00,2020,2,13,8,0.0,0.0,21.235,0.0,1271.8245
7489,Троицкая ГРЭС                 ,GTROIGR3,2020-02-13 09:00:00,2020,2,13,9,0.0,0.0,0.0,0.0,1266.7292
7490,Троицкая ГРЭС                 ,GTROIGR1,2020-02-13 10:00:00,2020,2,13,10,35.0,35.0,0.0,1228.21629,1228.21629
7491,Серовская ГРЭС                ,GSVERD30,2020-02-13 11:00:00,2020,2,13,11,427.68,359.807,67.873,1118.01149,1118.0115
7492,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-13 12:00:00,2020,2,13,12,0.0,0.0,0.0,0.0,1694.8483
7493,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-13 13:00:00,2020,2,13,13,165.0,117.868,47.132,1726.10217,1719.40939
7494,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-13 14:00:00,2020,2,13,14,155.0,107.868,47.132,1736.69058,1730.98742
7495,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-13 15:00:00,2020,2,13,15,280.0,179.116,100.884,1714.5365,1714.5365
7496,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-13 16:00:00,2020,2,13,16,280.0,179.285,100.715,1690.84352,1690.8435
7497,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-03 13:00:00,2020,2,3,13,140.0,79.393,60.607,1766.99999,1767.0
7498,Рязанская ГРЭС                ,GRYAZGR4,2020-02-03 14:00:00,2020,2,3,14,0.0,0.0,10.222,0.0,1683.3612
7499,Рязанская ГРЭС                ,GRYAZGR3,2020-02-03 15:00:00,2020,2,3,15,0.0,0.0,16.292,0.0,1628.6361
7500,Рязанская ГРЭС                ,GRYAZGR2,2020-02-03 16:00:00,2020,2,3,16,0.0,0.0,20.444,0.0,1601.8031
7501,Рязанская ГРЭС                ,GRYAZGR1,2020-02-03 17:00:00,2020,2,3,17,0.0,0.0,62.904,0.0,1617.6356
7502,Псковская ГРЭС                ,GPSKOGR2,2020-02-03 18:00:00,2020,2,3,18,0.0,0.0,3.24,0.0,1431.5698
7503,Псковская ГРЭС                ,GPSKOGR1,2020-02-03 19:00:00,2020,2,3,19,0.0,0.0,3.239,0.0,1431.1578
7504,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-03 20:00:00,2020,2,3,20,450.0,278.906,171.094,1626.20539,1626.2054
7505,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-03 21:00:00,2020,2,3,21,450.0,125.701,324.299,1611.76641,1611.7664
7506,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-03 22:00:00,2020,2,3,22,0.0,0.0,0.0,0.0,1519.0245
7507,ГРЭС-24                       ,GMOSEN29,2020-02-03 23:00:00,2020,2,3,23,0.0,0.0,5.865,0.0,1066.6346
7508,Киришская ГРЭС                ,GKIRITES,2020-02-04 00:00:00,2020,2,4,0,180.0,152.508,27.492,913.33209,913.33211
7509,Киришская ГРЭС                ,GKIRGRES,2020-02-04 01:00:00,2020,2,4,1,0.0,0.0,0.0,0.0,868.35675
7510,Киришская ГРЭС                ,GKIRGRE5,2020-02-04 02:00:00,2020,2,4,2,0.0,0.0,0.24,0.0,834.88666
7511,Киришская ГРЭС                ,GKIRGR02,2020-02-04 03:00:00,2020,2,4,3,385.183,349.924,35.259,820.5118,820.51181
7512,Грозненская ТЭС               ,GCHECHE2,2020-02-04 04:00:00,2020,2,4,4,81.0,75.815,5.185,1164.19574,1164.1958
7513,Грозненская ТЭС               ,GCHECHE1,2020-02-04 05:00:00,2020,2,4,5,79.0,76.642,2.358,1289.50093,1289.50089
7514,Адлерская ТЭС                 ,GADLERT2,2020-02-04 06:00:00,2020,2,4,6,0.0,0.0,38.99,0.0,1366.5627
7515,Адлерская ТЭС                 ,GADLERT1,2020-02-04 07:00:00,2020,2,4,7,183.0,165.194,17.806,1639.12721,1639.12721
7516,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-04 07:00:00,2020,2,4,7,136.0,90.975,45.025,853.40126,853.40125
7517,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-04 08:00:00,2020,2,4,8,514.0,343.83,170.17,852.00945,852.00946
7518,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-04 09:00:00,2020,2,4,9,0.0,0.0,19.304,0.0,1335.5272
7519,Череповецкая ГРЭС             ,GVOLOG10,2020-02-04 10:00:00,2020,2,4,10,422.5,350.4,72.1,1415.9792,1415.9792
7520,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-04 11:00:00,2020,2,4,11,1292.25,985.938,306.312,1107.5552,1107.5552
7521,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-04 12:00:00,2020,2,4,12,827.75,631.543,196.207,1099.04309,1099.04309
7522,Троицкая ГРЭС                 ,GTROIGR4,2020-02-04 13:00:00,2020,2,4,13,0.0,0.0,21.235,0.0,1231.8033
7523,Троицкая ГРЭС                 ,GTROIGR3,2020-02-04 14:00:00,2020,2,4,14,0.0,0.0,0.0,0.0,1240.0652
7524,Троицкая ГРЭС                 ,GTROIGR1,2020-02-04 15:00:00,2020,2,4,15,35.0,35.0,0.0,1243.16514,1243.16514
7525,Серовская ГРЭС                ,GSVERD30,2020-02-04 16:00:00,2020,2,4,16,416.16,348.287,67.873,1208.2983,1208.2983
7526,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-04 17:00:00,2020,2,4,17,0.0,0.0,0.0,0.0,1691.1973
7527,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-04 18:00:00,2020,2,4,18,165.0,76.831,88.169,1730.9845,1721.762
7528,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-04 19:00:00,2020,2,4,19,155.0,66.831,88.169,1750.50351,1744.86123
7529,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-04 20:00:00,2020,2,4,20,280.0,91.286,188.714,1716.4414,1716.44139
7530,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-04 21:00:00,2020,2,4,21,140.0,45.951,94.049,1692.08287,1692.08293
7531,Рязанская ГРЭС                ,GRYAZGR4,2020-02-04 22:00:00,2020,2,4,22,0.0,0.0,3.992,0.0,1360.5615
7532,Рязанская ГРЭС                ,GRYAZGR3,2020-02-04 23:00:00,2020,2,4,23,0.0,0.0,6.364,0.0,1059.6566
7533,Рязанская ГРЭС                ,GRYAZGR2,2020-02-05 00:00:00,2020,2,5,0,25.0,0.0,36.55,0.0,1025.6376
7534,Рязанская ГРЭС                ,GRYAZGR1,2020-02-05 01:00:00,2020,2,5,1,0.0,0.0,0.0,0.0,933.43396
7535,Псковская ГРЭС                ,GPSKOGR2,2020-02-05 02:00:00,2020,2,5,2,0.0,0.0,0.879,0.0,824.3557
7536,Псковская ГРЭС                ,GPSKOGR1,2020-02-05 03:00:00,2020,2,5,3,0.0,0.0,0.878,0.0,803.7671
7537,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-05 04:00:00,2020,2,5,4,450.0,417.097,32.903,985.98561,985.9856
7538,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-05 05:00:00,2020,2,5,5,450.0,387.635,62.365,1089.95011,1089.95011
7539,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-05 06:00:00,2020,2,5,6,0.0,0.0,0.0,0.0,1274.0435
7540,ГРЭС-24                       ,GMOSEN29,2020-02-05 07:00:00,2020,2,5,7,220.0,201.23,18.77,1271.0074,1271.00741
7541,Киришская ГРЭС                ,GKIRITES,2020-02-05 08:00:00,2020,2,5,8,175.0,148.219,26.781,1193.82299,1193.82303
7542,Киришская ГРЭС                ,GKIRGRES,2020-02-05 09:00:00,2020,2,5,9,0.0,0.0,0.0,0.0,1228.4642
7543,Киришская ГРЭС                ,GKIRGRE5,2020-02-05 10:00:00,2020,2,5,10,0.0,0.0,0.603,0.0,1253.6117
7544,Киришская ГРЭС                ,GKIRGR02,2020-02-05 11:00:00,2020,2,5,11,795.0,704.734,90.266,1275.6372,1275.63719
7545,Грозненская ТЭС               ,GCHECHE2,2020-02-05 12:00:00,2020,2,5,12,81.0,74.832,6.168,1840.98995,1840.99
7546,Грозненская ТЭС               ,GCHECHE1,2020-02-05 13:00:00,2020,2,5,13,172.371,166.334,6.037,1840.9998,1840.99953
7547,Адлерская ТЭС                 ,GADLERT2,2020-02-05 14:00:00,2020,2,5,14,0.0,0.0,31.232,0.0,1822.8245
7548,Адлерская ТЭС                 ,GADLERT1,2020-02-05 15:00:00,2020,2,5,15,183.0,164.019,18.981,1776.03979,1776.03978
7549,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-05 15:00:00,2020,2,5,15,136.0,42.217,93.783,852.08305,852.08301
7550,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-05 16:00:00,2020,2,5,16,464.0,144.03,319.97,852.4288,852.42879
7551,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-05 17:00:00,2020,2,5,17,0.0,0.0,19.304,0.0,1286.4884
7552,Череповецкая ГРЭС             ,GVOLOG10,2020-02-05 18:00:00,2020,2,5,18,427.5,283.814,143.686,1302.08439,1302.0844
7553,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-05 19:00:00,2020,2,5,19,1198.5,674.885,523.615,1011.19367,1011.19367
7554,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-05 20:00:00,2020,2,5,20,827.75,466.114,361.636,925.16299,925.16298
7555,Троицкая ГРЭС                 ,GTROIGR4,2020-02-05 21:00:00,2020,2,5,21,0.0,0.0,43.133,0.0,1062.1685
7556,Троицкая ГРЭС                 ,GTROIGR3,2020-02-05 22:00:00,2020,2,5,22,0.0,0.0,0.0,0.0,1031.4291
7557,Троицкая ГРЭС                 ,GTROIGR1,2020-02-05 23:00:00,2020,2,5,23,40.0,40.0,0.0,953.338,953.338
7558,Серовская ГРЭС                ,GSVERD30,2020-02-06 00:00:00,2020,2,6,0,427.68,377.643,50.037,877.5722,877.5722
7559,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-06 01:00:00,2020,2,6,1,0.0,0.0,0.0,0.0,1023.49054
7560,Троицкая ГРЭС                 ,GTROIGR4,2020-02-08 15:00:00,2020,2,8,15,0.0,0.0,21.235,0.0,1224.7239
7561,Троицкая ГРЭС                 ,GTROIGR3,2020-02-08 16:00:00,2020,2,8,16,0.0,0.0,0.0,0.0,1259.8333
7562,Троицкая ГРЭС                 ,GTROIGR1,2020-02-08 17:00:00,2020,2,8,17,35.0,35.0,0.0,1250.77571,1250.77571
7563,Серовская ГРЭС                ,GSVERD30,2020-02-08 18:00:00,2020,2,8,18,427.68,333.274,94.406,1183.39279,1183.39279
7564,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-08 19:00:00,2020,2,8,19,0.0,0.0,0.0,0.0,1732.8052
7565,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-08 20:00:00,2020,2,8,20,165.0,76.831,88.169,1733.55104,1724.70861
7566,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-08 21:00:00,2020,2,8,21,155.0,66.831,88.169,1710.01661,1692.36781
7567,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-08 22:00:00,2020,2,8,22,280.0,203.449,76.551,1649.1272,1649.12721
7568,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-08 23:00:00,2020,2,8,23,140.0,101.849,38.151,1551.09387,1551.09393
7569,Рязанская ГРЭС                ,GRYAZGR4,2020-02-09 00:00:00,2020,2,9,0,0.0,0.0,0.0,0.0,1044.5336
7570,Рязанская ГРЭС                ,GRYAZGR3,2020-02-09 01:00:00,2020,2,9,1,0.0,0.0,6.364,0.0,985.3569
7571,Рязанская ГРЭС                ,GRYAZGR2,2020-02-09 02:00:00,2020,2,9,2,180.0,143.45,36.55,930.55336,930.55333
7572,Рязанская ГРЭС                ,GRYAZGR1,2020-02-09 03:00:00,2020,2,9,3,0.0,0.0,0.0,0.0,906.9552
7573,Псковская ГРЭС                ,GPSKOGR2,2020-02-09 04:00:00,2020,2,9,4,0.0,0.0,0.879,0.0,867.21124
7574,Псковская ГРЭС                ,GPSKOGR1,2020-02-09 05:00:00,2020,2,9,5,0.0,0.0,0.878,0.0,917.91473
7575,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-09 06:00:00,2020,2,9,6,450.0,344.711,105.289,1131.93159,1131.9316
7576,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-09 07:00:00,2020,2,9,7,450.0,250.431,199.569,1159.2009,1159.20091
7577,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-09 08:00:00,2020,2,9,8,0.0,0.0,0.0,0.0,1548.3717
7578,ГРЭС-24                       ,GMOSEN29,2020-02-09 09:00:00,2020,2,9,9,220.0,204.984,15.016,1296.80468,1296.80468
7579,Киришская ГРЭС                ,GKIRITES,2020-02-09 10:00:00,2020,2,9,10,149.0,122.219,26.781,1222.57791,1222.57792
7580,Киришская ГРЭС                ,GKIRGRES,2020-02-09 11:00:00,2020,2,9,11,0.0,0.0,0.0,0.0,1242.071
7581,Киришская ГРЭС                ,GKIRGRE5,2020-02-09 12:00:00,2020,2,9,12,0.0,0.0,0.603,0.0,1240.2346
7582,Киришская ГРЭС                ,GKIRGR02,2020-02-09 13:00:00,2020,2,9,13,795.0,704.734,90.266,1242.3757,1242.3757
7583,Грозненская ТЭС               ,GCHECHE2,2020-02-09 14:00:00,2020,2,9,14,173.4,167.232,6.168,1842.98328,1842.98328
7584,Грозненская ТЭС               ,GCHECHE1,2020-02-09 15:00:00,2020,2,9,15,89.241,83.204,6.037,1843.01091,1843.01016
7585,Адлерская ТЭС                 ,GADLERT2,2020-02-09 16:00:00,2020,2,9,16,92.0,60.768,31.232,1782.07807,1782.07804
7586,Адлерская ТЭС                 ,GADLERT1,2020-02-09 17:00:00,2020,2,9,17,88.0,69.019,18.981,1807.97244,1807.9725
7587,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-09 17:00:00,2020,2,9,17,136.0,10.276,125.724,780.68606,780.68618
7588,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-09 18:00:00,2020,2,9,18,314.0,246.767,67.233,789.47542,789.47541
7589,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-09 19:00:00,2020,2,9,19,0.0,0.0,39.019,0.0,1339.1049
7590,Череповецкая ГРЭС             ,GVOLOG10,2020-02-09 20:00:00,2020,2,9,20,427.5,283.814,143.686,1365.4498,1365.4498
